Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
18,6/25/20,1128215.22,0,73.27,2.815,132.5766774,9.365
37,4/6/22,513985.43,0,78.57,3.881,220.3577426,6.969
15,10/21/21,500328.62,0,44.65,3.692,136.8895481,7.806
24,2/18/21,1327197.01,0,32.58,3.31,133.3751224,8.252
18,6/22/22,916008.45,0,85.02,3.024,130.7521,10.926
13,7/23/20,502047.32,0,64.88,2.899,132.6228607,5.326
15,3/19/20,594107.76,0,21.85,2.766,131.665,8.35
13,4/6/22,1231306.41,0,64.43,3.993,131.1238065,6.935
16,5/18/22,573081.59,0,35.3,3.551,196.5881995,6.095
31,10/15/20,1161842.99,0,62.79,2.614,210.6279044,8.463
20,7/23/20,2106582.17,0,61.7,2.795,204.5397159,7.527
23,8/10/22,1404685.59,0,81.26,3.501,130.7366416,10.926
27,5/27/21,1733546.17,0,69.82,4.004,134.7577481,7.735
26,2/3/22,1071828.37,0,22.34,3.603,136.4494333,7.403
30,4/20/22,440960.57,0,46.52,3.894,220.0784485,6.875
31,11/11/21,1279169.42,0,52.52,3.482,214.3205405,7.952
10,3/18/21,1770829.4,0,44.61,3.634,128.8195,7.474
30,3/23/22,458853.33,0,68.69,4.294,214.741313,7.057
9,3/9/22,589672.22,0,59.07,3.649,221.6243863,6.532
25,8/27/20,605874.79,0,74.98,2.901,203.7175296,7.287
30,4/27/22,437646.07,0,74.64,3.803,218.3583137,6.269
38,4/1/21,392279.69,0,74.42,4.084,128.9199,13.736
3,6/3/21,395895.57,0,90.07,3.673,215.016586,7.562
38,10/12/22,1037734.1,0,55.26,4.003,138.6431663,8.953
24,9/17/20,1465828.27,0,64.94,2.943,132.9148355,8.119
27,7/15/21,1776462.72,0,73.04,4.067,138.5033333,7.984
18,8/17/22,1057082.61,0,67.19,3.887,138.1952667,8.535
22,6/18/20,945336.57,0,53.58,2.811,136.4713866,8.528
11,2/10/22,1305031.25,1,56.77,3.409,223.3566667,6.833
9,4/13/22,513037.15,0,76.59,3.897,225.0570582,5.939
19,4/22/21,595026.13,0,42.81,4.174,134.2670777,7.658
45,9/28/22,821429.6,0,68.75,4.023,190.5859533,8.484
1,8/27/20,1230033.57,0,85,2.613,214.8351552,7.346
41,5/20/21,1345709.26,0,46.01,3.809,192.8948664,6.934
35,8/13/20,711840.24,0,70.83,2.703,136.2081602,8.765
44,7/13/22,327136.04,0,71.4,3.845,130.8800065,5.435
39,9/2/21,1293374.09,0,93.26,3.708,216.3599891,8.622
44,11/11/21,224806.96,0,38.82,3.58,129.8558333,6.078
12,3/2/22,1199490.8,0,52.31,4.263,130.6457931,12.187
44,7/20/22,279917.65,0,74.12,3.547,130.7082677,5.407
31,6/1/22,1391193.77,0,94.22,3.421,221.4511458,6.593
16,4/23/20,419946.34,0,55.16,2.735,189.778988,6.842
25,10/26/22,658137.22,0,75.32,3.864,213.0595182,7.857
8,3/11/21,947882.37,0,36.19,3.385,212.1770242,6.028
21,8/6/20,920150.48,0,75.02,2.624,211.3536336,8.099
26,7/6/22,1065651.34,0,72.52,3.698,142.2124256,7.765
1,12/16/21,1512922.14,0,48.43,3.119,217.8096195,7.856
29,2/5/20,628656.57,0,35.03,2.683,131.8262857,10.564
3,8/19/21,429703.33,0,91.73,3.523,218.7500208,7.574
42,4/22/21,605300.81,0,73.39,3.807,129.9668,8.192
22,7/29/21,1091023.3,0,73.64,3.882,135.7767617,8.535
37,5/4/22,505831.78,0,55.92,3.771,220.4327052,6.989
21,2/26/20,631519.43,0,54.51,2.765,210.6771012,8.599
15,6/29/22,649389.51,0,59.44,3.795,138.1035806,8.553
25,8/24/22,705377.24,0,68.51,3.929,214.5005936,7.17
30,3/23/22,424721.79,0,60.16,3.886,221.5129342,7.843
35,4/30/20,847534.64,0,52.4,3.12,135.7073216,8.05
10,2/17/22,1733466.85,0,57.05,3.53,130.4521333,7.585
5,7/27/22,299549.93,0,75.59,3.277,221.6356836,5.565
13,12/23/21,1150921.7,0,24.09,3.461,133.0731429,6.139
21,11/25/21,678563.27,1,66.07,3.536,217.5279261,7.441
8,7/1/21,804922.57,0,91.86,3.584,216.2317295,6.405
22,11/11/21,903425.01,0,38.54,3.676,136.4617521,8.288
25,5/28/20,719579.98,0,56.94,2.909,203.9779537,7.856
18,8/26/21,1028345.88,0,66.3,4.066,136.0140667,8.808
10,1/14/21,1882993.06,0,46.22,3.312,127.4809877,7.591
37,3/16/22,432469.13,0,53.46,3.668,220.6764419,8.955
27,2/18/21,1876913.57,0,49.51,3.26,133.2700323,7.507
5,3/11/21,280306.9,0,48.33,3.887,215.208885,6.632
5,11/18/21,301296.39,0,66.8,3.272,217.0113234,6.3
19,5/7/20,1388447.07,0,77.88,2.982,132.1009355,8.187
10,4/23/20,2054030.79,0,55.47,2.816,126.2783644,9.808
31,6/25/20,1344264.12,0,80.87,2.62,211.5160749,8.009
34,7/6/22,967136.34,0,75.04,3.491,130.835359,9.586
33,4/29/21,429689.51,0,84.04,3.752,129.030759,8.587
11,7/6/22,1340574.96,0,85.64,3.32,224.5917924,6.564
6,8/3/22,1634957.48,0,83.87,3.492,221.5085162,6.908
39,8/20/20,1291599.73,0,71.29,2.693,210.1766924,8.476
22,4/29/21,985040.65,0,49.6,3.624,138.4936357,8.404
13,4/2/20,1948231.1,0,48.12,2.743,126.3074742,7.896
38,4/23/20,351778.45,0,77.74,3.119,126.4883333,14.313
12,5/7/20,1039793.05,0,79.71,3.125,126.1895,14.313
9,8/27/20,550945.39,0,84.12,2.604,215.2361348,6.31
29,2/12/20,540279.4,1,30.91,2.741,131.4366124,10.164
9,3/11/21,587642.09,0,50.25,3.489,217.4017977,6.414
42,2/4/21,492216.61,0,40.21,3.071,127.7199607,8.028
19,2/25/21,577202,0,33.39,3.445,133.1777459,10.256
27,8/10/22,1060176.24,0,72.09,3.686,142.1737887,8.239
8,4/2/20,958531.69,0,68.75,3.01,215.9190205,6.442
2,1/6/22,1859661.24,0,45.15,3.177,219.7446589,7.147
11,6/24/21,1265879.21,0,88.18,3.699,218.9495786,7.574
16,5/4/22,1410336.51,0,77.1,3.947,197.0924458,6.061
23,6/4/20,2138680.01,0,45.66,3.515,132.0631935,5.287
45,6/10/21,795942.78,0,74.88,3.895,186.444038,8.525
13,6/1/22,1959916.18,0,73.48,3.629,138.2198327,8.305
30,3/2/22,465008.72,0,52.96,3.857,220.1124834,7.057
6,7/13/22,1738367.74,0,87.08,3.256,221.5443167,6.901
30,6/11/20,340142.96,0,89.07,2.66,210.1244318,8.2
20,12/31/20,2319217.46,1,33.82,3.183,204.6424434,7.482
36,3/9/22,543654.75,0,60.04,3.668,224.9405844,6.965
9,3/26/20,518070.41,0,64.81,2.732,215.5789565,6.415
8,8/19/21,807343.83,0,85.62,3.554,219.7448903,6.425
13,7/9/20,1950344.64,0,79.67,2.642,126.1095032,8.947
24,8/12/21,1202533.8,0,69.41,4.104,134.7417712,8.858
10,2/25/21,2769367.58,0,65.31,3.259,127.1168,7.474
12,7/15/21,1001093,0,97.69,3.78,129.1199363,13.503
38,6/8/22,455781.29,0,90.17,3.877,130.7176742,11.627
32,9/17/20,500978.94,0,92.57,3.082,126.1489333,9.197
42,9/24/20,472093.85,0,85.07,3.017,126.1299035,9.199
15,4/9/20,694230.52,0,49.35,3,132.9776667,8.15
9,7/30/20,408907.08,0,86.56,2.64,211.9428675,6.464
39,10/21/21,1584685.75,0,72.46,3.353,218.6470901,7.294
40,5/4/22,927557.32,0,59.65,4.014,131.1117627,4.625
27,3/5/20,1866752.06,0,32.84,2.744,131.4876452,8.489
40,11/19/20,1010211.11,0,56.82,2.875,135.9652667,5.287
3,2/12/20,346722.94,1,38.35,2.548,214.7447903,6.534
45,5/11/22,733882.98,0,49.89,3.833,190.1610007,8.567
25,6/3/21,685550,0,60.34,4.034,208.858386,7.284
22,2/19/20,913287.6,0,36.75,2.757,131.636,8.325
21,10/28/21,694391.64,0,61.49,3.378,217.1027821,7.482
12,7/8/21,975121.66,0,71.39,3.717,129.1128,13.503
8,8/19/21,896810.41,0,77.81,3.594,216.5126306,6.455
41,4/23/20,1049100.22,0,45.91,2.779,189.6195455,7.363
32,5/14/20,1233944.12,0,67.16,2.789,210.1037512,8.36
29,8/13/20,576419.49,0,79.06,2.85,132.7937115,10.409
14,6/8/22,2192239.92,0,74.83,3.857,192.5931429,8.561
8,7/2/20,988830.86,0,62.67,2.715,214.3199073,6.443
14,1/27/22,964588.95,0,27.95,3.287,189.3295162,8.569
2,5/18/22,1834545.25,0,76.09,3.87,222.3358666,6.891
17,10/19/22,430589.03,0,43.26,3.83,197.9592217,6.557
4,2/18/21,2207580.51,0,31.89,3.02,129.912103,5.144
37,10/21/21,529674.86,0,60.46,3.68,216.6633518,7.513
43,5/20/21,235078.26,0,44.41,4.168,128.9105806,8.251
3,12/17/20,485557.28,0,57.7,2.869,214.0255531,7.564
29,9/14/22,509645.84,0,82.98,3.587,137.667,9.443
37,7/29/21,585090.72,0,80.37,3.637,214.791737,8.3
11,3/30/22,1311932.47,0,66.22,3.751,222.523432,6.833
16,5/11/22,462943.2,0,59.11,3.859,197.5083236,6.169
13,12/3/20,2443750.87,0,26.93,2.84,126.7313333,7.892
6,9/7/22,1586161.37,1,89,3.736,221.0727434,5.565
32,9/30/21,1024767.42,0,62.76,3.371,191.3590163,8.745
17,6/22/22,885415.11,0,64.89,3.565,130.832,5.936
19,4/15/21,476826.08,0,38.97,3.572,132.8424667,8.518
11,2/26/20,1806095.13,0,37.1,2.514,126.0660645,7.541
24,4/8/21,1271683.17,0,46.03,4.184,134.7173,8.208
23,4/6/22,1386652.35,0,40.33,4.023,137.7108065,4.125
1,9/17/20,1347569.16,0,81.6,2.669,211.9131597,6.099
9,8/27/20,1585775.48,0,86.07,2.617,214.7583518,6.464
25,2/10/22,579995.87,1,28.79,3.858,216.7195121,7.961
5,3/23/22,276473.3,0,50.02,3.801,224.5241964,5.665
38,3/30/22,1138011.36,0,67.3,3.801,137.6833871,8.25
34,2/3/22,918333.19,0,52.83,3.669,130.3196333,9.653
44,4/2/20,257020.93,0,45.18,2.716,126.2021855,8.635
38,2/10/22,435986.14,1,44.53,3.422,130.2845484,12.187
17,11/19/20,970034.34,0,34.42,2.717,126.5218967,6.885
35,5/6/21,867855.95,0,60.43,3.54,136.3872226,8.563
18,9/14/22,929517.33,0,61.39,3.848,131.0076667,5.625
13,1/6/22,1082742.27,0,35.09,3.551,130.1473771,6.195
2,8/5/21,1892040.28,0,88.85,3.634,216.7009036,7.582
6,8/13/20,1799537.97,0,84.21,2.692,210.235491,8.099
2,12/23/21,1765455.04,0,42.24,3.159,218.8392058,7.442
27,1/6/22,1461936.45,1,36.53,3.352,146.4543,7.503
18,6/3/21,1100628.27,0,69.6,3.885,135.8652387,8.512
20,6/10/21,1946191.76,0,71.52,3.904,208.9952813,7.484
20,2/17/22,1640524.5,0,46.56,3.85,215.0732126,6.961
11,7/15/21,1206145.54,0,88.4,3.622,218.9177845,7.406
19,2/25/21,1268473.2,0,31.72,3.18,133.1367429,7.871
32,8/6/20,1105284.87,0,82.74,2.625,189.5148924,8.099
26,6/29/22,1018639.71,0,77.12,3.621,142.0623229,7.671
8,8/12/21,813586.8,0,63.02,3.621,218.660497,6.274
23,8/24/22,1453658.99,0,70.53,3.876,138.1031935,4.15
18,10/14/21,1008248.06,0,63.31,3.783,136.4784548,8.471
7,3/30/22,1651416.13,0,57.49,3.898,223.0799608,5.647
5,10/1/20,295532.17,0,68.76,2.754,212.4716282,6.468
5,5/13/21,309504.67,0,76.65,3.899,214.6373473,6.689
23,6/29/22,1472791.17,0,74.87,3.867,138.1662,4.155
45,7/8/21,708040.4,0,73.61,3.868,186.1223203,8.525
32,7/1/21,1197556.44,0,71.44,3.517,192.1931951,8.622
31,8/27/20,1243569.89,0,89.46,2.614,211.3698047,8.099
44,2/4/21,251591.4,0,46.25,2.99,127.5264897,7.61
21,7/9/20,707483.35,0,84.83,2.647,211.2422452,8.099
3,6/4/20,493103.56,0,81.24,2.672,213.9478626,7.591
31,6/11/20,1260219.92,0,81.77,2.666,210.788013,8.36
9,12/9/21,533334.75,0,24.84,3.103,215.655537,6.966
19,1/13/22,1094017.91,0,28.48,3.527,136.753,8.948
28,8/12/21,1057320.44,0,74.5,3.88,129.0855,13.503
13,5/21/20,1833944.46,0,66.61,2.824,126.5026831,8.107
36,2/24/22,1509539.67,0,59.06,3.774,219.5152887,7.557
31,6/25/20,1353634.1,0,80.19,2.603,210.9971314,8.964
33,9/21/22,237079.52,0,89.99,3.726,131.2083633,7.405
10,12/31/20,2014507.82,1,25.6,3.185,126.0876774,9.003
33,6/8/22,243149.89,0,87.52,4.193,130.8356748,7.946
7,6/8/22,917226.09,0,51.49,3.561,197.7973918,8.551
3,5/14/20,368389.71,0,75.6,2.735,214.0113529,7.343
36,8/13/20,422716.73,0,86.84,2.592,210.6956538,8.476
38,3/23/22,316502.57,0,60.43,4.208,130.8966455,12.187
29,12/9/21,645584.57,0,47.54,3.358,136.5565831,9.563
17,3/2/22,941734,0,23.87,3.842,137.65589,7.467
18,7/1/21,1045564.49,0,69.76,3.82,135.183809,8.89
31,10/1/20,1417635.55,0,52.79,2.729,211.32805,8.163
8,4/9/20,831728.29,0,64.74,2.71,214.5103195,6.29
12,9/9/21,900987.47,1,82.69,3.738,129.3986129,13.503
34,3/12/20,888053.93,0,30.65,2.732,126.60408,9.513
26,6/22/22,1142965.02,0,61.02,3.584,138.1856,7.435
37,12/17/20,500660.07,0,54.83,2.828,210.1137192,8.476
8,7/29/21,987389.39,0,82.09,3.484,215.2374992,6.525
25,10/12/22,646817.09,0,65.01,3.93,211.0360769,7.284
16,5/6/21,818801.28,0,46.7,4.191,129.0453333,6.771
20,1/7/21,2059411.05,0,27.47,3.273,206.6715053,7.082
19,4/20/22,1329970.93,0,42.41,3.969,137.0334006,7.15
35,7/27/22,1479861.87,0,86.12,3.423,221.6245557,6.623
23,11/18/21,2075188.14,0,44.55,3.511,136.436809,4.32
22,5/28/20,896318.59,0,77.64,2.796,136.3886106,8.458
37,9/16/21,507166.76,0,60.95,3.511,214.8344155,8.177
25,11/5/20,618860.99,0,30.64,2.95,204.8697388,7.487
22,5/7/20,1349558.21,0,67.19,3.081,136.3776742,8.058
34,11/25/21,952273.34,1,46.94,3.126,128.6188,10.541
23,10/19/22,1410729.93,0,56.73,4.151,138.8301939,4.153
23,9/24/20,1357222.78,0,66.3,2.918,132.7778,5.435
2,12/30/21,1806303.22,1,39.85,3.109,215.2678423,7.856
33,1/20/22,275466.23,0,59.21,3.61,130.2792203,7.803
10,11/5/20,2033032.19,0,65.74,2.725,126.3829057,9.808
28,7/23/20,1213026.9,0,93.67,2.937,126.13,14.18
40,6/8/22,976272.87,0,53.79,3.777,138.1275,4.155
7,2/3/22,575114.02,0,26.34,3.479,196.9195714,8.256
8,9/9/21,834508.83,1,63.29,3.548,218.5635591,6.425
9,10/12/22,592579.24,0,64.93,3.669,219.0933016,6.15
16,7/20/22,435503.13,0,65.43,3.598,197.6238067,6.435
36,8/26/21,305605.51,0,81.73,3.572,214.3789973,8.177
39,12/10/20,1721332.67,0,42.98,3.145,211.335543,8.163
34,2/3/22,936479.6,0,37.39,3.204,130.2792258,9.653
36,12/17/20,345705.63,0,55.2,2.889,210.375262,8.464
7,2/4/21,1361485.79,0,45.62,2.972,213.5967653,8.325
7,2/10/22,594957.87,1,10.03,3.006,196.7365364,6.017
5,5/21/20,285423.21,0,74.3,2.726,211.2574331,6.463
29,10/14/21,591954.29,0,58.03,3.901,136.5041229,9.966
42,9/9/21,658539.89,1,77.99,3.709,212.0148029,8.197
4,6/4/20,1822820.12,0,73.45,2.605,126.2062,7.896
6,7/29/21,1463744.69,0,86.74,3.682,214.7413418,6.877
30,5/25/22,443993.27,0,75.67,3.501,225.0915013,6.299
31,2/4/21,1253246.12,0,43.22,2.973,211.3858565,8.028
28,6/17/21,1240021.44,0,92.82,3.993,129.0637097,13.706
28,3/2/22,1127599.88,0,55.71,4.03,138.5302837,10.921
31,5/28/20,1390279.21,0,81.5,2.664,210.007502,8.364
11,9/21/22,1374753.88,0,84.98,3.628,226.496199,6.179
17,10/12/22,910998.78,0,47.99,3.717,130.1919213,5.675
42,3/19/20,628946.78,0,57.61,3.02,126.6462645,9.524
16,8/26/21,605446.71,0,65.97,3.535,194.8478283,6.202
31,2/26/20,1339436.32,0,48.33,2.561,210.0721223,8.324
42,4/9/20,595909.23,0,78.63,3.101,126.5601333,9.524
9,5/6/21,508055.09,0,78.12,3.846,219.1742736,6.38
8,8/6/20,874356.91,0,76.7,2.624,214.7750274,6.415
32,2/18/21,1231441.73,0,33.25,3.231,192.8788129,8.518
44,5/20/21,270919.9,0,74.77,3.779,129.0656,5.946
12,8/27/20,891993.27,0,90.37,3.049,126.1266516,14.18
16,11/12/20,429116.91,0,35.16,2.728,190.8301963,6.886
41,5/13/21,1330932.55,0,44.53,3.957,192.092055,6.934
43,7/1/21,695758.88,0,79.27,3.547,206.9310379,10.288
43,2/12/20,574100.67,0,50.74,2.95,126.551003,8.324
37,10/8/20,550613.23,0,74.84,2.816,210.1279367,8.404
8,11/26/20,825654.46,1,59.61,2.765,213.8082005,6.29
19,12/3/20,1170443.55,0,28.04,2.837,132.7616667,9.167
40,10/5/22,997650.77,0,62.85,4.025,138.8754836,4.125
13,2/19/20,2118740.55,0,37.61,2.795,126.5366857,8.392
44,3/9/22,330991.67,0,42.15,3.894,130.5457929,5.907
25,6/11/20,736208.19,0,69.14,2.819,204.8512126,7.856
23,7/2/20,1304357.62,0,82.47,2.932,132.1238667,5.926
20,12/10/20,1937771.99,0,41.64,3.131,204.6474396,7.484
40,10/21/21,821425.2,0,32.37,3.624,133.1321429,5.114
44,6/10/21,385916.58,0,72.2,3.842,129.0858067,7.674
39,9/14/22,1290021.63,0,83.62,3.517,221.5675106,6.629
20,9/9/21,2013381.8,1,75.04,3.81,208.4534356,7.274
40,3/9/22,997840.63,0,56.56,3.818,138.6053933,4.225
43,6/22/22,620699.04,0,81.88,3.226,213.5314274,9.275
18,12/24/20,958743.59,0,35.48,3.142,132.5834333,9.16
33,7/22/21,239692.91,0,96.16,3.694,129.1629007,8.442
34,3/12/20,957459.33,0,46.39,2.734,126.6042857,9.521
34,3/16/22,930947.92,0,52.79,3.724,137.3241935,9.653
42,4/29/21,626161,0,73.01,4.11,128.9091667,8.494
13,11/19/20,2253016.37,0,48.85,3.08,132.8279333,8.067
35,5/27/21,1318922.11,0,69.55,3.746,215.4534476,8.3
37,7/16/20,525148.65,0,89.1,2.625,209.9964739,8.167
12,10/1/20,895452.31,0,72.78,3.061,126.20535,14.313
8,6/3/21,927421.48,0,83.09,3.651,218.3217988,6.297
25,6/15/22,828768.76,0,65.02,3.941,214.4962986,7.139
18,7/29/21,1067620.22,0,60.27,3.897,135.7968387,8.733
35,10/14/21,1143230.6,0,47.6,3.59,140.4106454,8.745
34,12/10/20,1672522.47,0,52.72,2.849,126.9348667,10.11
38,4/14/20,330149.91,0,76.28,3.146,126.2845684,14.313
43,5/13/21,627747.64,0,69.22,3.236,206.7854981,10.398
27,2/11/21,1766263.15,1,21.68,3.313,133.4377333,7.714
7,11/26/20,462775.98,1,39.57,2.742,191.2697604,9.137
16,8/5/21,610946.35,0,93.37,3.872,129.0846484,8.257
20,9/16/21,1088809.08,0,67.13,3.711,209.2288534,7.287
39,6/15/22,1416320.12,0,85.91,3.393,220.9462732,6.989
30,3/5/20,504754.9,0,58.27,2.625,210.1003514,8.32
28,9/3/20,1204100.91,0,80.02,3.042,126.0850667,14.18
43,7/1/21,617624.21,0,87.94,3.497,207.0638059,10.641
17,7/23/20,732209.73,0,75.46,2.908,126.13,6.697
8,12/10/20,862468.31,0,45.65,2.903,214.7470452,6.239
1,9/23/21,1304864.77,0,82.36,3.566,214.5534035,7.806
12,5/7/20,983197.43,0,78.05,3.128,126.1677042,14.099
24,8/27/20,1266421.95,0,63.24,2.822,132.6837429,8.119
10,3/4/21,876698.64,0,52.82,3.68,128.4357905,8.744
30,5/25/22,455059.52,0,70.77,3.62,220.6063518,7.074
4,10/29/20,2095174.03,0,42.61,2.766,126.6062858,8.523
26,2/11/21,1058953.41,1,18.3,3.353,133.8708321,7.517
14,3/25/21,2019375.38,0,51.33,3.734,181.0627,8.549
16,4/15/21,485113.64,0,38.48,3.733,196.2185667,6.162
33,7/20/22,250494.92,0,92.6,3.793,130.7275714,7.406
42,11/12/20,976678.04,0,39.92,2.725,135.738407,8.523
24,5/13/21,1319341.46,0,56.63,4.203,134.11439,8.253
43,6/1/22,588615.82,0,65.95,3.742,213.1730062,9.575
28,9/16/21,1009745.51,0,62.59,3.849,129.1105,13.503
44,5/4/22,323943.44,0,67.43,3.901,131.0433666,5.926
34,1/21/21,1911247.08,0,38.89,3.372,127.1445806,10.351
20,6/4/20,2075126.85,0,77.48,2.784,204.2621728,7.527
38,3/9/22,299810.4,0,65.24,4.273,130.7457742,12.187
29,11/11/21,536312.09,0,46.63,3.57,136.4568097,9.357
30,2/3/22,425882.81,0,58.91,3.763,219.5995195,7.943
44,9/24/20,262015.08,0,78.08,2.828,126.1494,7.372
44,3/9/22,307293.39,0,46.52,3.742,130.5041232,5.407
40,12/9/21,947115.26,0,17.49,3.17,132.8457333,5.144
23,7/13/22,1260674.39,0,93.36,4.124,130.8869,7.18
15,6/29/22,527757.2,0,70.35,3.886,138.1677997,8.193
21,1/14/21,787319.92,0,38.42,2.913,211.2970972,8.028
5,6/15/22,236840.6,0,90.29,3.312,225.3832797,5.609
7,7/30/20,809755.13,0,82.03,2.625,211.9207761,6.496
27,8/10/22,1620988.22,0,65.29,3.794,142.1013114,8.259
29,5/7/20,580770.12,0,59.19,2.936,132.5970328,10.52
15,9/30/21,637451.05,0,62.09,3.806,136.4786819,7.866
6,10/22/20,1387808.1,0,76.58,2.614,211.0104428,6.476
12,5/6/21,980165.94,0,79.52,4.059,134.4751667,8.352
20,2/26/20,2059493.81,0,55.4,2.733,203.4373732,8.287
40,8/27/20,992835.63,0,83.51,2.627,126.0854945,9.896
5,1/6/22,292673.4,0,51.43,3.057,224.4358977,5.664
14,8/3/22,324833.92,0,82.81,4.101,130.9301613,5.287
20,5/7/20,2066758.73,0,65.22,2.895,204.1995826,7.521
8,11/18/21,859752.58,0,49.75,3.379,222.3551208,6.122
30,11/11/21,372291.84,0,63.22,3.297,216.1005121,7.441
9,2/17/22,558516.78,0,43.35,3.53,224.3552828,5.628
10,8/13/20,1743178.9,0,87.51,2.942,126.164,9.199
44,10/1/20,288698.1,0,77.24,2.814,126.2248307,7.624
36,7/9/20,324960.96,0,78.49,2.642,209.3896613,8.464
18,12/3/20,1038622.52,0,57.87,3.041,132.7276774,9.331
40,12/9/21,893650.88,0,47.6,3.644,129.8155333,7.874
10,9/7/22,1768736.36,1,71.32,4.036,130.9349333,7.585
38,4/16/20,350617.32,0,75.31,3.183,126.3876,14.313
13,6/8/22,2087170.28,0,81.5,4.275,130.835171,7.386
37,7/9/20,549240.57,0,81.31,2.668,210.8321922,8.27
18,3/5/20,1085513.12,0,35.19,2.953,131.7816677,9.239
39,2/3/22,1328114.34,0,50.88,3.293,219.9838663,7.944
26,8/5/21,1064683.07,0,65.81,3.795,136.4786333,7.745
37,3/18/21,579735.03,0,28.11,3.429,192.1121994,8.517
35,12/9/21,645326.46,0,46.61,3.459,140.4677817,8.745
42,11/4/21,664171.28,0,50.51,3.511,128.71979,7.774
37,9/30/21,526844.57,0,73.96,3.648,214.1409701,8.277
39,5/4/22,1353310.49,0,78.57,3.287,217.4187318,7.249
36,3/25/21,1260825.04,0,60.77,3.495,213.1106128,8.028
41,9/2/21,1316640.98,0,62.37,3.585,195.6083219,6.901
43,4/29/21,307283.02,0,76.04,4.143,128.7197007,8.499
12,4/13/22,994821.38,0,68.55,4.175,131.143,10.186
45,9/9/21,727476.56,1,66.34,3.54,186.8116816,8.525
36,4/15/21,360774.75,0,76.24,3.913,214.6034602,8.3
2,1/7/21,2001768.7,0,43.93,3.177,208.6665484,8.348
24,4/6/22,1395931.41,0,56.53,4.045,138.8236,8.155
45,1/28/21,780911.36,0,16.84,2.742,181.8705933,8.949
36,7/27/22,1977039.64,0,76.46,3.527,221.6299748,6.623
35,2/4/21,1139628.2,0,32.72,3.589,140.4224153,8.944
44,7/1/21,306637.8,0,84.64,3.503,129.0334,6.56
43,10/21/21,531766.7,0,52.48,3.576,207.4278205,10.398
34,2/26/20,966469.67,0,39.79,2.514,126.5592857,10.313
32,12/30/21,1011035.89,1,38.86,3.319,196.7700155,8.454
7,1/21/21,629172.36,0,26.43,3.219,195.1801685,8.513
39,11/26/20,1332287.33,1,60.65,2.735,211.257078,8.164
10,3/11/21,1754484.8,0,70.62,3.409,128.3991,8.744
43,4/6/22,672722.38,0,64.86,3.805,210.0770436,9.575
25,7/2/20,755869.31,0,64.07,2.909,204.5622841,7.856
4,5/21/20,2155185.35,0,58.54,2.85,126.1900333,7.127
35,5/7/20,1005393.14,0,72.93,2.944,136.1179887,8
3,1/7/21,371920.91,0,43.15,2.993,213.3960406,7.524
35,2/5/20,1294419.95,0,33.81,2.685,205.4212486,8.567
18,2/25/21,1124194.63,0,53.4,3.682,133.4474663,8.275
16,4/15/21,583782.72,0,39.79,3.721,192.0321194,6.339
44,6/15/22,334107.34,0,76.47,3.773,130.8696774,5.407
41,1/27/22,1046824.26,0,25.09,3.561,189.4118011,7.541
6,6/11/20,1453314.09,0,82.45,2.64,210.7936612,7.368
12,6/24/21,1180634,0,85.99,3.893,134.4331613,8.975
29,4/8/21,545811.55,0,48.25,3.906,134.9773383,9.156
11,9/3/20,1306675.81,0,80.9,2.523,214.8556761,7.346
12,4/9/20,1082130.41,0,68.67,3.024,126.4019032,14.099
37,8/26/21,521277.28,0,86.01,3.576,215.0374561,8.177
17,8/10/22,815843.25,0,77.74,3.877,130.7504548,5.965
25,7/6/22,613682.53,0,78.55,3.668,214.5196688,7.28
23,10/29/20,1511378.51,0,65.51,2.938,132.7337419,5.287
11,3/12/20,1486760.93,0,54.86,2.738,214.695128,7.548
23,1/27/22,1139556.59,0,35,3.583,136.9291333,4.261
41,5/14/20,1282896.32,0,41.31,2.959,189.6044015,7.343
44,3/23/22,293152.22,0,33.9,3.485,137.5862957,6.264
13,4/30/20,1957359.59,0,76.76,2.81,126.1843871,7.806
23,4/1/21,1422030.73,0,34.4,3.746,134.4574206,4.481
24,12/23/21,1821734.4,0,34.43,3.415,137.7370939,8.543
26,7/20/22,785340.54,0,81.46,3.646,220.6664514,6.623
42,4/1/21,592559.76,0,64.41,4.123,128.9394,8.494
22,2/12/20,1089947.4,1,27.67,2.576,131.5466831,8.392
45,7/16/20,781868.18,0,61.6,2.904,182.2829159,8.743
15,4/2/20,507278.28,0,57.62,2.789,131.7379355,8.099
5,2/5/20,294184.19,0,42.16,2.615,211.1396684,6.466
12,7/6/22,1079076.92,0,92.23,3.125,130.9512665,11.627
18,12/16/21,1854577.12,0,36.1,3.51,136.583,8.471
6,1/27/22,303640.89,0,47.43,3.26,220.2298477,6.154
39,3/9/22,1412117.9,0,54.05,3.662,219.5338594,7.444
41,5/25/22,1499142.1,0,75.76,3.596,199.0441712,6.567
19,8/31/22,1338636.05,0,79.66,3.62,138.2053915,8.563
33,10/19/22,261309.03,0,71.36,4.301,131.1249967,6.825
42,2/24/22,439285.8,0,53.27,3.731,130.3457419,7.457
10,9/24/20,1787151.25,0,82.02,2.577,126.1933333,9.199
21,1/28/21,785369.42,0,40.36,3.017,212.4009978,8.028
37,9/23/21,503185.76,0,78.64,3.407,215.7836359,7.852
6,11/19/20,1520935.23,0,67.33,2.795,213.7319472,7.109
